Country,Year,GDP
Sub-Saharan Africa (IDA & IBRD countries),2011,1562603639836.18
Trinidad and Tobago,2011,22827516007.965
Tunisia,2011,46225723068.3247
Turkey,2011,975087052739.958
Tuvalu,2011,34410132.9473637
Tanzania,2011,38464494647.9458
Uganda,2011,23752213779.2388
Ukraine,2011,143750945108.12
Upper middle income,2011,18586746502907.5
Uruguay,2011,45897095482.1804
United States,2011,15853795607800.0
Uzbekistan,2011,49771701594.0336
St. Vincent and the Grenadines,2011,700354717.005383
"Venezuela, RB",2011,438469442078.588
Virgin Islands (U.S.),2011,3189026880.45273
Vietnam,2011,136657571781.858
Vanuatu,2011,736038269.045342
World,2011,71655316462229.4
Samoa,2011,669733497.884171
Kosovo,2011,6503750331.09388
"Yemen, Rep.",2011,28954923601.7352
South Africa,2011,406103775135.165
Zambia,2011,24183235704.905
Zimbabwe,2011,16361637090.0308
Aruba,2012,2562957745.21181
Afghanistan,2012,19477070577.8584
Angola,2012,103542597661.716
Albania,2012,12749948526.2141
Andorra,2012,3231113955.01675
Arab World,2012,2465109419491.82
United Arab Emirates,2012,355089176310.415
Argentina,2012,443707073929.401
Armenia,2012,11123101341.3964
American Samoa,2012,542167400.881057
Antigua and Barbuda,2012,1221221060.55215
Australia,2012,1284254470331.22
Austria,2012,408881165533.779
Azerbaijan,2012,57902587621.89
Burundi,2012,2415069278.13462
Belgium,2012,500592443806.033
Benin,2012,8575423619.90242
Burkina Faso,2012,11249917444.6573
Bangladesh,2012,146997325017.061
Bulgaria,2012,52802761608.2307
Bahrain,2012,29922841390.6393
"Bahamas, The",2012,10412761872.8443
Bosnia and Herzegovina,2012,17805445926.7285
Belarus,2012,64590481690.9209
Belize,2012,1536069733.92865
Bolivia,2012,24475239169.1195
Brazil,2012,2423271865109.14
Barbados,2012,4573735073.94559
Brunei Darussalam,2012,13715438210.4877
Bhutan,2012,1941321989.27355
Botswana,2012,16425389502.779
Central African Republic,2012,1500402157.39595
Canada,2012,1782827583707.39
Central Europe and the Baltics,2012,1424860132522.04
Switzerland,2012,625701684969.818
Chile,2012,258593994337.533
China,2012,8317255434071.39
Cote d'Ivoire,2012,31203898442.7018
Cameroon,2012,31763379465.2944
"Congo, Dem. Rep.",2012,29310880617.1444
"Congo, Rep.",2012,14238097603.1698
Colombia,2012,349512460297.654
Comoros,2012,1039739041.74774
Cabo Verde,2012,1773904598.7102
Costa Rica,2012,43127521114.2148
Caribbean small states,2012,65849455950.2756
Cuba,2012,70729490571.2058
Cyprus,2012,23173192052.9801
Czech Republic,2012,214124330763.29
Germany,2012,3654924349507.01
Dominica,2012,505806446.046434
Denmark,2012,335436569747.025
Dominican Republic,2012,64555004673.9627
Algeria,2012,182889354514.369
East Asia & Pacific (excluding high income),2012,10501978686443.0
Early-demographic dividend,2012,10145114175441.3
East Asia & Pacific,2012,20229170594854.8
Europe & Central Asia (excluding high income),2012,3625371732998.05
Europe & Central Asia,2012,22099658563377.7
Ecuador,2012,86333447251.9654
"Egypt, Arab Rep.",2012,239471083953.363
Euro area,2012,12885918729456.4
Spain,2012,1371017708643.57
Estonia,2012,22942757718.395
Ethiopia,2012,44085556179.422
European Union,2012,17583666508201.0
Fragile and conflict affected situations,2012,724262920946.629
Finland,2012,247075355590.897
Fiji,2012,3617808676.11052
France,2012,2750675573588.84
"Micronesia, Fed. Sts.",2012,282538297.972131
Gabon,2012,17834619899.8015
United Kingdom,2012,2657160857646.89
Georgia,2012,14355383493.2391
Ghana,2012,44283946407.0262
Guinea,2012,8263428353.60458
"Gambia, The",2012,998523479.180699
Guinea-Bissau,2012,940327653.067488
Equatorial Guinea,2012,18102689377.1309
Greece,2012,245794711441.894
Grenada,2012,843718324.581439
Greenland,2012,2609982041.5711
Guatemala,2012,47896442426.645
Guam,2012,5179814587.17476
Guyana,2012,2745103981.94656
High income,2012,48415898809463.6
"Hong Kong SAR, China",2012,258220872456.572
Honduras,2012,18016709472.9003
Heavily indebted poor countries (HIPC),2012,584895178917.066
Croatia,2012,57952302691.888
Haiti,2012,7705005155.97093
Hungary,2012,139309419213.17
IBRD only,2012,24359727947470.4
IDA & IBRD total,2012,26150129912956.1
IDA total,2012,1795423586817.89
IDA blend,2012,873602546884.363
Indonesia,2012,942184637117.359
IDA only,2012,914813018733.011
Isle of Man,2012,6837859932.66434
India,2012,2125024908808.5
Ireland,2012,245809905106.814
"Iran, Islamic Rep.",2012,483098855135.677
Iraq,2012,183908889679.791
Iceland,2012,15011601923.3398
Israel,2012,271091373972.813
Italy,2012,2043486014884.01
Jamaica,2012,13505052829.4645
Jordan,2012,29641618044.8666
Japan,2012,5916317345749.24
Kazakhstan,2012,184051677947.507
Kenya,2012,49506417103.7163
Kyrgyz Republic,2012,5847261916.1217
Cambodia,2012,14858161721.6852
Kiribati,2012,171878460.600625
St. Kitts and Nevis,2012,867244759.998676
"Korea, Rep.",2012,1234340056450.31
Kuwait,2012,137150383810.188
Latin America & Caribbean (excluding high income),2012,5454969869158.98
Lao PDR,2012,9670589852.94697
Lebanon,2012,41640102819.2371
Liberia,2012,2555669829.48595
Libya,2012,41549552060.4744
St. Lucia,2012,1423627328.18974
Latin America & Caribbean,2012,5955024128398.88
Least developed countries: UN classification,2012,816500370693.228
Low income,2012,442256289520.82
Sri Lanka,2012,72838327289.2906
Lower middle income,2012,5499752897203.03
Low & middle income,2012,25284840545583.8
Lesotho,2012,2810441006.43998
Late-demographic dividend,2012,16708290711332.9
Lithuania,2012,43796470015.265
Luxembourg,2012,58779842025.3494
Latvia,2012,27432357431.7187
"Macao SAR, China",2012,41066938128.3437
Morocco,2012,108463202314.752
Monaco,2012,6809668874.17219
Moldova,2012,8400830051.0657
Madagascar,2012,9640232448.08499
Maldives,2012,3316887568.61166
Middle East & North Africa,2012,3151366318942.45
Mexico,2012,1184180145123.71
Marshall Islands,2012,176328132.630446
Middle income,2012,24839154238887.4
North Macedonia,2012,10221697015.4563
Mali,2012,11972181170.8491
Malta,2012,10319841786.5118
Myanmar,2012,65742258214.0691
Middle East & North Africa (excluding high income),2012,1462653473238.08
Montenegro,2012,4380723550.42906
Mongolia,2012,11408652157.2819
Northern Mariana Islands,2012,788095533.498759
Mozambique,2012,13422597262.8268
Mauritania,2012,5382118330.37201
Mauritius,2012,11554737012.1227
Malawi,2012,8267560145.18226
Malaysia,2012,314317779640.495
North America,2012,18030633856387.7
Namibia,2012,13991799668.839
Niger,2012,7405549054.04187
Nigeria,2012,452284522849.938
Nicaragua,2012,10903344947.3144
Netherlands,2012,861816072387.648
Norway,2012,458626161483.524
Nepal,2012,19139013428.6013
Nauru,2012,110918304.204691
New Zealand,2012,163137970111.525
OECD members,2012,47716216180425.5
Oman,2012,67997399219.7659
Other small states,2012,384129761265.674
Pakistan,2012,206178251481.055
Panama,2012,40407886427.8305
Peru,2012,180436360290.376
Philippines,2012,250838103974.997
Palau,2012,204777169.942472
Papua New Guinea,2012,17769314158.143
Poland,2012,535792126819.885
Pre-demographic dividend,2012,1244837545822.06
Puerto Rico,2012,96592767902.4776
Portugal,2012,223971165762.163
Paraguay,2012,32082190602.0107
West Bank and Gaza,2012,10865529391.2289
Pacific island small states,2012,7259472583.70921
Post-demographic dividend,2012,45035817615204.8
Qatar,2012,161225944072.686
Romania,2012,185277804086.669
Russian Federation,2012,1690779647444.91
Rwanda,2012,7644392401.14707
South Asia,2012,2594913106160.25
Saudi Arabia,2012,651957609840.0
Sudan,2012,69329767682.0853
Senegal,2012,18957380071.8825
Singapore,2012,289862763533.356
Solomon Islands,2012,849172294.870149
Sierra Leone,2012,3984574819.98172
El Salvador,2012,20475489611.1644
San Marino,2012,1720974626.62114
Serbia,2012,42912989858.1498
Sub-Saharan Africa (excluding high income),2012,1634409021069.55
South Sudan,2012,9456787017.30593
Sub-Saharan Africa,2012,1635582847898.37
Small states,2012,457211827320.565
Sao Tome and Principe,2012,237448966.347521
Suriname,2012,4900098612.65061
Slovak Republic,2012,97554865847.2345
Slovenia,2012,47874936326.2899
Sweden,2012,519891606167.582
Eswatini,2012,5155489045.37073
Seychelles,2012,1174008207.88396
Chad,2012,13123041176.3602
East Asia & Pacific (IDA & IBRD countries),2012,10481748302732.1
Europe & Central Asia (IDA & IBRD countries),2012,4219116162509.82
Togo,2012,4365135488.86463
Thailand,2012,382525395708.79
Tajikistan,2012,7464481210.4014
Turkmenistan,2012,34979955661.3867
Latin America & the Caribbean (IDA & IBRD countries),2012,5755320492954.99
Timor-Leste,2012,3083814618.6454
Middle East & North Africa (IDA & IBRD countries),2012,1451738492490.76
Tonga,2012,378893840.485493
South Asia (IDA & IBRD),2012,2594913106160.25
Sub-Saharan Africa (IDA & IBRD countries),2012,1635582847898.37
Trinidad and Tobago,2012,22606161202.1468
Tunisia,2012,47599273438.5916
Turkey,2012,1025466784990.27
Tuvalu,2012,34873985.903488
Tanzania,2012,41054102082.9625
Uganda,2012,24965074811.1287
Ukraine,2012,134331493522.859
Upper middle income,2012,19339412729594.2
Uruguay,2012,47383606579.1555
United States,2012,16242526401300.0
Uzbekistan,2012,53345005658.0365
St. Vincent and the Grenadines,2012,708854723.980108
"Venezuela, RB",2012,421393747431.435
Virgin Islands (U.S.),2012,3161402970.99741
Vietnam,2012,144834688912.566
Vanuatu,2012,753195366.840874
World,2012,73690284502657.9
Samoa,2012,679088054.14832
Kosovo,2012,6581669876.16051
"Yemen, Rep.",2012,28900288489.0851
South Africa,2012,413604477764.046
Zambia,2012,25318838464.9059
Zimbabwe,2012,16750541640.3978
Aruba,2013,2551409422.53889
Afghanistan,2013,19759744157.4377
Angola,2013,104519600362.38
Albania,2013,13034272401.1992
Andorra,2013,3258326510.42858
Arab World,2013,2546645826027.27
United Arab Emirates,2013,373073383253.914
Argentina,2013,455825423287.839
Armenia,2013,11479040584.2061
American Samoa,2013,548933920.704846
Antigua and Barbuda,2013,1270384206.28814
Australia,2013,1314255624127.52
Austria,2013,413554595891.403
Azerbaijan,2013,58510999630.176
Burundi,2013,2320881501.75984
Belgium,2013,509300652082.47
Benin,2013,8755148067.02613
Burkina Faso,2013,11688050885.8802
Bangladesh,2013,156629549345.307
Bulgaria,2013,54635643698.3891
Bahrain,2013,30779223483.5898
"Bahamas, The",2013,10521571019.7704
Bosnia and Herzegovina,2013,18355317938.647
Belarus,2013,62116943620.6317
Belize,2013,1588786886.58966
Bolivia,2013,25664047552.5822
Brazil,2013,2337348378410.64
Barbados,2013,4615088917.29049
Brunei Darussalam,2013,13637697103.0436
Bhutan,2013,2070314376.30943
Botswana,2013,16146492036.747
Central African Republic,2013,1568862633.67272
Canada,2013,1795127427469.47
Central Europe and the Baltics,2013,1479433405287.81
Switzerland,2013,634044597807.231
Chile,2013,264551397536.533
China,2013,8891588260063.19
Cote d'Ivoire,2013,33963215480.7966
Cameroon,2013,33558475339.5266
"Congo, Dem. Rep.",2013,31338076169.5034
"Congo, Rep.",2013,14614906845.3719
Colombia,2013,359843859560.975
Comoros,2013,1051175803.4746
Cabo Verde,2013,1791765400.30868
Costa Rica,2013,44693796858.4541
Caribbean small states,2013,66618743033.6956
Cuba,2013,73868565769.7899
Cyprus,2013,23627920529.8013
Czech Republic,2013,225492702210.936
Germany,2013,3718482300425.73
Dominica,2013,492905837.365696
Denmark,2013,343294474735.846
Dominican Republic,2013,69095397696.4097
Algeria,2013,189772334940.908
East Asia & Pacific (excluding high income),2013,11185626871092.9
Early-demographic dividend,2013,10617444052366.0
East Asia & Pacific,2013,21065449182903.4
Europe & Central Asia (excluding high income),2013,3655056291844.51
Europe & Central Asia,2013,22549166417994.6
Ecuador,2013,86418807383.1387
"Egypt, Arab Rep.",2013,249940805429.861
Euro area,2013,13156469113618.8
Spain,2013,1420986918954.26
Estonia,2013,23378735866.6264
Ethiopia,2013,48667131302.6327
European Union,2013,17994924924671.9
Fragile and conflict affected situations,2013,740251963850.411
Finland,2013,248312368033.055
Fiji,2013,3786536320.71138
France,2013,2781288181538.99
"Micronesia, Fed. Sts.",2013,296471675.711075
Gabon,2013,18526406863.2095
United Kingdom,2013,2719580793136.38
Georgia,2013,14768894125.5681
Ghana,2013,45248542338.9784
Guinea,2013,8578674004.4623
"Gambia, The",2013,1057119308.54683
Guinea-Bissau,2013,998008131.225057
Equatorial Guinea,2013,16453526925.8321
Greece,2013,244718538827.457
Grenada,2013,898080308.938223
Greenland,2013,2543962589.56989
Guatemala,2013,49879376389.134
Guam,2013,5208897766.85106
Guyana,2013,2831915364.03855
High income,2013,49540850413855.8
"Hong Kong SAR, China",2013,264386691243.475
Honduras,2013,18708565524.7915
Heavily indebted poor countries (HIPC),2013,613681056638.773
Croatia,2013,59343500963.9869
Haiti,2013,7798329623.23165
Hungary,2013,144235993004.693
IBRD only,2013,25294752494793.3
IDA & IBRD total,2013,27159504154177.0
IDA total,2013,1870133769927.24
IDA blend,2013,907437995821.424
Indonesia,2013,988128596686.365
IDA only,2013,955632079864.028
Isle of Man,2013,6776319193.27037
India,2013,2294947293526.48
Ireland,2013,307661903821.492
"Iran, Islamic Rep.",2013,476718833681.839
Iraq,2013,188465535167.112
Iceland,2013,15682299357.3168
Israel,2013,278051244151.138
Italy,2013,2062367672144.86
Jamaica,2013,13627252758.3973
Jordan,2013,30350555429.2169
Japan,2013,5988669235426.69
Kazakhstan,2013,186260298082.879
Kenya,2013,52337445097.4613
Kyrgyz Republic,2013,6075305130.85045
Cambodia,2013,15903594933.6638
Kiribati,2013,189763115.564024
St. Kitts and Nevis,2013,885861526.21738
"Korea, Rep.",2013,1268781059130.96
Kuwait,2013,137963712491.277
Latin America & Caribbean (excluding high income),2013,5451475356382.32
Lao PDR,2013,10373602257.4925
Lebanon,2013,41812922056.3847
Liberia,2013,2555669829.48595
Libya,2013,37867414401.9124
St. Lucia,2013,1427506718.20619
Latin America & Caribbean,2013,5960228349724.92
Least developed countries: UN classification,2013,849546357647.782
Low income,2013,454968618641.972
Sri Lanka,2013,76485840044.3994
Lower middle income,2013,5806921175339.65
Low & middle income,2013,26267639911732.2
Lesotho,2013,2888196344.78898
Late-demographic dividend,2013,17354119723242.7
Lithuania,2013,44681433749.1977
Luxembourg,2013,61081638753.3717
Latvia,2013,28247565848.6187
"Macao SAR, China",2013,32198743232.7474
Morocco,2013,113383503344.942
Monaco,2013,7146225165.56292
Moldova,2013,8372415478.66759
Madagascar,2013,9940681351.04808
Maldives,2013,3412565430.30422
Middle East & North Africa,2013,3230464846001.9
Mexico,2013,1223115888816.33
Marshall Islands,2013,175685334.397765
Middle income,2013,25808213419419.2
North Macedonia,2013,10615805818.6144
Mali,2013,12686032241.3252
Malta,2013,11420046453.2451
Myanmar,2013,70339509334.1836
Middle East & North Africa (excluding high income),2013,1477060287452.9
Montenegro,2013,4529248516.19843
Mongolia,2013,11680159346.4038
Northern Mariana Islands,2013,814861042.183623
Mozambique,2013,14307681441.3748
Mauritania,2013,5457467986.83347
Mauritius,2013,11965285103.3245
Malawi,2013,8499051829.16497
Malaysia,2013,330321318804.135
North America,2013,18511007009777.8
Namibia,2013,14843393221.7746
Niger,2013,7726733075.81855
Nigeria,2013,464282244063.793
Nicaragua,2013,11425862419.8199
Netherlands,2013,878700511739.773
Norway,2013,467661339633.255
Nepal,2013,19774984746.8631
Nauru,2013,114033102.291305
New Zealand,2013,168985984360.869
OECD members,2013,48870707610323.7
Oman,2013,71221326397.9194
Other small states,2013,394860090423.932
Pakistan,2013,215932848620.679
Panama,2013,42724375045.4799
Peru,2013,186311168974.641
Philippines,2013,266055320224.315
Palau,2013,226137421.854038
Papua New Guinea,2013,19457399003.1666
Poland,2013,556360892780.155
Pre-demographic dividend,2013,1283064976381.01
Puerto Rico,2013,95579081232.2979
Portugal,2013,228052067424.878
Paraguay,2013,33070442062.4899
West Bank and Gaza,2013,11238079302.0028
Pacific island small states,2013,7526511164.92762
Post-demographic dividend,2013,45985815772973.7
Qatar,2013,167122799519.85
Romania,2013,192450875631.631
Russian Federation,2013,1651760959019.64
Rwanda,2013,8322295389.69412
South Asia,2013,2789013140247.78
Saudi Arabia,2013,678729654960.0
Sudan,2013,72731117403.9639
Senegal,2013,20164446399.9377
Singapore,2013,298247041730.529
Solomon Islands,2013,870760294.323488
Sierra Leone,2013,3163801388.83
El Salvador,2013,20965883598.5569
San Marino,2013,1731300474.38086
Serbia,2013,43675262297.0654
Sub-Saharan Africa (excluding high income),2013,1680406458027.76
South Sudan,2013,8436228672.8235
Sub-Saharan Africa,2013,1681638308011.2
Small states,2013,468974844808.579
Sao Tome and Principe,2013,246468225.358193
Suriname,2013,4732951551.56431
Slovak Republic,2013,101627657794.119
Slovenia,2013,48978403739.4609
Sweden,2013,543060934891.073
Eswatini,2013,5175653650.92985
Seychelles,2013,1231973520.30455
Chad,2013,13486244396.1105
East Asia & Pacific (IDA & IBRD countries),2013,11164116105254.3
Europe & Central Asia (IDA & IBRD countries),2013,4270760685588.65
Togo,2013,4615819477.79995
Thailand,2013,394513347463.568
Tajikistan,2013,7912968729.66586
Turkmenistan,2013,37253652747.7258
Latin America & the Caribbean (IDA & IBRD countries),2013,5758078008539.01
Timor-Leste,2013,3719869921.28806
Middle East & North Africa (IDA & IBRD countries),2013,1465759908694.44
Tonga,2013,392957799.644745
South Asia (IDA & IBRD),2013,2789013140247.78
Sub-Saharan Africa (IDA & IBRD countries),2013,1681638308011.19
Trinidad and Tobago,2013,23008072943.6752
Tunisia,2013,48167866647.1336
Turkey,2013,1087875530811.52
